"Jahr","Studie","Label","Wert","UKI","OKI","Fallzahl","var","Geschlecht","Bildung","Altersgruppe","Region","Fallzahl_gesamt","typ","stand","var_label","Indikator","Kennzahl","Standardisierung","Achsenbeschriftung","cut","Farbcode","Legende"
2006,"GSTel06","Ja",32.44,27.1,38.28,103,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",284,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.9,34.2]","3","31.9-34.2"
2006,"GSTel06","Ja",32.74,26.11,40.15,61,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",188,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.9,34.2]","3","31.9-34.2"
2006,"GSTel06","Ja",38.72,29.57,48.74,42,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",105,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(36.5,38.7]","5","36.5-38.7"
2006,"GSTel06","Ja",30.13,24.37,36.6,73,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",234,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(29.7,31.9]","2","29.7-31.9"
2006,"GSTel06","Ja",27.41,20.18,36.05,36,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",126,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[27.4,29.7]","1","27.4-29.7"
2006,"GSTel06","Ja",34.53,26.91,43.03,49,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",143,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(34.2,36.5]","4","34.2-36.5"
2009,"GEDA09","Ja",30.15,26.07,34.58,238,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",758,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(28.8,31.4]","2","28.8-31.4"
2009,"GEDA09","Ja",28.22,23.32,33.7,135,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",480,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",29.3,26.87,31.85,623,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",2140,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(28.8,31.4]","2","28.8-31.4"
2009,"GEDA09","Ja",28.86,21.17,38.01,59,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",191,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(28.8,31.4]","2","28.8-31.4"
2009,"GEDA09","Ja",31.92,30.19,33.7,1526,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",4937,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.4,34.1]","3","31.4-34.1"
2009,"GEDA09","Ja",31.62,28.76,34.62,490,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",1620,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.4,34.1]","3","31.4-34.1"
2009,"GEDA09","Ja",30,26.51,33.74,318,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",1084,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(28.8,31.4]","2","28.8-31.4"
2009,"GEDA09","Ja",27.44,25.18,29.81,681,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",2506,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",27.83,25.87,29.89,904,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",3156,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",26.98,20.81,34.18,74,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",295,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",39.29,35.39,43.33,346,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",992,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(36.7,39.3]","5","36.7-39.3"
2009,"GEDA09","Ja",27.89,23.86,32.31,190,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",680,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",32.47,26.77,38.74,104,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",366,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.4,34.1]","3","31.4-34.1"
2009,"GEDA09","Ja",26.93,23.64,30.5,259,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",957,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2009,"GEDA09","Ja",31.28,26.38,36.64,135,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",517,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(28.8,31.4]","2","28.8-31.4"
2009,"GEDA09","Ja",26.22,22,30.92,141,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",572,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[26.2,28.8]","1","26.2-28.8"
2010,"GEDA10","Ja",31.35,27.27,35.74,242,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",832,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",39.01,33.63,44.67,180,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",531,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(36.1,39]","5","36.1-39.0"
2010,"GEDA10","Ja",29.73,27.29,32.3,626,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",2150,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.3,30.2]","2","27.3-30.2"
2010,"GEDA10","Ja",35.9,27.08,45.78,52,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",186,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(33.1,36.1]","4","33.1-36.1"
2010,"GEDA10","Ja",32.03,30.32,33.79,1488,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",4871,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",30.85,28.06,33.78,523,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",1778,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",28.23,24.89,31.82,298,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",1104,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.3,30.2]","2","27.3-30.2"
2010,"GEDA10","Ja",27.41,25.28,29.65,738,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",2755,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.3,30.2]","2","27.3-30.2"
2010,"GEDA10","Ja",27.1,25.27,29,948,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",3588,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[24.4,27.3]","1","24.4-27.3"
2010,"GEDA10","Ja",29.2,22.14,37.44,57,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",211,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.3,30.2]","2","27.3-30.2"
2010,"GEDA10","Ja",35.99,32.13,40.03,313,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",986,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(33.1,36.1]","4","33.1-36.1"
2010,"GEDA10","Ja",31.91,27.59,36.55,197,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",704,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",32.05,26.37,38.32,101,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",371,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",24.36,21.08,27.97,224,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",899,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[24.4,27.3]","1","24.4-27.3"
2010,"GEDA10","Ja",31.75,26.95,36.99,149,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",497,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(30.2,33.1]","3","30.2-33.1"
2010,"GEDA10","Ja",28.83,24.38,33.73,155,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",582,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.3,30.2]","2","27.3-30.2"
2012,"GEDA12","Ja",31.87,26.87,37.32,151,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",524,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.6,33.7]","5","31.6-33.7"
2012,"GEDA12","Ja",33.61,26.94,41.01,102,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",312,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.6,33.7]","5","31.6-33.7"
2012,"GEDA12","Ja",25.98,23.33,28.82,382,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",1553,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2012,"GEDA12","Ja",33.65,22.99,46.29,38,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",137,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.6,33.7]","5","31.6-33.7"
2012,"GEDA12","Ja",29.55,27.2,32.01,676,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",2546,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(29.5,31.6]","4","29.5-31.6"
2012,"GEDA12","Ja",27.13,24.27,30.2,382,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",1581,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2012,"GEDA12","Ja",26.44,22.93,30.26,240,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",949,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2012,"GEDA12","Ja",25.07,22.9,27.37,608,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",2581,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[23.3,25.3]","1","23.3-25.3"
2012,"GEDA12","Ja",26.36,24.26,28.58,706,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",2768,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2012,"GEDA12","Ja",23.26,17.82,29.75,82,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",393,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[23.3,25.3]","1","23.3-25.3"
2012,"GEDA12","Ja",32.5,28.63,36.61,270,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",917,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(31.6,33.7]","5","31.6-33.7"
2012,"GEDA12","Ja",29.37,26.11,32.85,312,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",1199,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.4,29.5]","3","27.4-29.5"
2012,"GEDA12","Ja",26.48,21.35,32.34,103,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",436,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2012,"GEDA12","Ja",23.37,20.96,25.97,366,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",1818,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[23.3,25.3]","1","23.3-25.3"
2012,"GEDA12","Ja",29.41,25.28,33.91,169,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",641,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(27.4,29.5]","3","27.4-29.5"
2012,"GEDA12","Ja",26.47,23.15,30.07,236,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",936,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,27.4]","2","25.3-27.4"
2015,"GEDA2014/2015","Ja",25.4,22.27,28.8,243,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",975,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,26.7]","4","25.3-26.7"
2015,"GEDA2014/2015","Ja",25.16,22.05,28.55,230,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",1017,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(23.8,25.3]","3","23.8-25.3"
2015,"GEDA2014/2015","Ja",23.81,21.62,26.16,438,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",1976,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(22.4,23.8]","2","22.4-23.8"
2015,"GEDA2014/2015","Ja",28.12,24.34,32.24,212,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",874,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(26.7,28.1]","5","26.7-28.1"
2015,"GEDA2014/2015","Ja",25.76,24.17,27.41,895,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",3971,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,26.7]","4","25.3-26.7"
2015,"GEDA2014/2015","Ja",22.32,19.88,24.96,308,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",1446,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[21,22.4]","1","21.0-22.4"
2015,"GEDA2014/2015","Ja",24.16,20.99,27.66,196,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",922,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(23.8,25.3]","3","23.8-25.3"
2015,"GEDA2014/2015","Ja",22.13,20.25,24.15,494,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",2507,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[21,22.4]","1","21.0-22.4"
2015,"GEDA2014/2015","Ja",20.97,19.32,22.71,615,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",3164,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[21,22.4]","1","21.0-22.4"
2015,"GEDA2014/2015","Ja",22.58,19.52,25.97,186,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",888,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(22.4,23.8]","2","22.4-23.8"
2015,"GEDA2014/2015","Ja",28.02,24.5,31.83,221,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",907,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(26.7,28.1]","5","26.7-28.1"
2015,"GEDA2014/2015","Ja",26,23.13,29.11,270,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",1069,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,26.7]","4","25.3-26.7"
2015,"GEDA2014/2015","Ja",26.41,23.41,29.65,281,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",1006,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","(25.3,26.7]","4","25.3-26.7"
2015,"GEDA2014/2015","Ja",21,18.4,23.85,263,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",1207,"Kat",0,"Aktuell Raucher","Rauchen","aktuell Raucher","beobachtet","Anteil der Erwachsenen in %","[21,22.4]","1","21.0-22.4"
